order_id,order_date,customer_id,customer_segment,region,salesperson,product_category,product_name,quantity,unit_price,discount,gross_revenue,revenue,cost,profit,profit_margin
ORD-20306992,2025-09-04,CUST-4619,Enterprise,North,Elena Rostova,Professional Services,24/7 Premium Support,22,1921.93,0.0,42282.46,42282.46,23212.42,19070.03,0.451
ORD-20306993,2025-05-06,CUST-1182,Consumer,East,Elena Rostova,Professional Services,Annual Maintenance,4,1546.47,0.0,6185.89,6185.89,3423.49,2762.4,0.4466
ORD-20306994,2025-10-22,CUST-4777,SMB,North,David Ross,Hardware,Network Gateway Gen4,1,1551.89,0.0,1551.89,1551.89,772.28,779.61,0.5024
ORD-20306995,2025-11-11,CUST-4744,Consumer,South,Elena Rostova,Cloud Solutions,Serverless Compute,4,436.72,0.1,1746.89,1572.2,1119.04,453.16,0.2882
ORD-20306996,2025-03-21,CUST-4221,Consumer,North,Sarah Jenkins,Cloud Solutions,Serverless Compute,4,457.18,0.0,1828.72,1828.72,1132.25,696.47,0.3809
ORD-20306997,2025-03-31,CUST-3692,Mid-Market,South,Elena Rostova,Professional Services,24/7 Premium Support,4,2040.55,0.05,8162.21,7754.1,4283.76,3470.34,0.4475
ORD-20306998,2025-08-19,CUST-4157,Enterprise,East,Priya Sharma,Software,DevOps Automation,16,929.14,0.0,14866.17,14866.17,7267.33,7598.83,0.5111
ORD-20306999,2025-06-03,CUST-4262,Consumer,South,Elena Rostova,Software,CRM Enterprise,2,2482.33,0.0,4964.67,4964.67,3079.49,1885.17,0.3797
ORD-20307000,2025-08-15,CUST-3735,Mid-Market,South,Priya Sharma,Professional Services,24/7 Premium Support,5,1974.39,0.0,9871.93,9871.93,5358.15,4513.78,0.4572
ORD-20307001,2025-04-09,CUST-2256,SMB,Central,David Ross,Hardware,Security Appliance,1,3130.05,0.0,3130.05,3130.05,1521.43,1608.63,0.5139
ORD-20307002,2025-07-23,CUST-3183,Enterprise,West,Michael Chang,Software,DevOps Automation,21,1052.65,0.0,22105.62,22105.62,11096.93,11008.69,0.498
ORD-20307003,2025-08-18,CUST-3307,Mid-Market,West,David Ross,Hardware,Workstation Pro,9,2220.41,0.1,19983.68,17985.31,12342.04,5643.27,0.3138
ORD-20307004,2025-04-15,CUST-2863,SMB,East,Lucas Meyer,Software,Analytics Studio,4,1733.38,0.0,6933.53,6933.53,3438.86,3494.67,0.504
ORD-20307005,2025-06-22,CUST-3727,Enterprise,North,James Wilson,Professional Services,24/7 Premium Support,3,2060.88,0.0,6182.64,6182.64,3077.94,3104.7,0.5022
ORD-20307006,2025-11-04,CUST-2886,Mid-Market,Central,Amara Okafor,Cloud Solutions,Enterprise AI Suite,5,3598.56,0.05,17992.78,17093.14,9820.67,7272.47,0.4255
ORD-20307007,2025-04-28,CUST-4537,Enterprise,East,Michael Chang,Hardware,Network Gateway Gen4,15,1525.87,0.0,22888.01,22888.01,12449.71,10438.3,0.4561
ORD-20307008,2025-03-15,CUST-1021,Consumer,East,Elena Rostova,Cloud Solutions,Data Lakehouse Storage,3,815.83,0.05,2447.49,2325.12,1434.48,890.64,0.3831
ORD-20307009,2025-06-10,CUST-1610,SMB,North,James Wilson,Software,DevOps Automation,1,929.06,0.0,929.06,929.06,461.66,467.4,0.5031
ORD-20307010,2025-04-18,CUST-4756,Consumer,West,Sarah Jenkins,Software,CRM Enterprise,3,2425.97,0.1,7277.9,6550.11,3664.32,2885.8,0.4406
ORD-20307011,2025-12-17,CUST-1775,SMB,West,Lucas Meyer,Cloud Solutions,Data Lakehouse Storage,3,820.74,0.0,2462.23,2462.23,1360.04,1102.19,0.4476
ORD-20307012,2025-12-01,CUST-4688,Consumer,Central,Elena Rostova,Cloud Solutions,Serverless Compute,2,455.83,0.05,911.65,866.07,530.46,335.61,0.3875
ORD-20307013,2025-06-04,CUST-4111,Enterprise,South,David Ross,Cloud Solutions,Cloud Hosting Pro,19,1231.82,0.0,23404.55,23404.55,11285.0,12119.54,0.5178
ORD-20307014,2025-06-17,CUST-2999,Mid-Market,West,Amara Okafor,Software,DevOps Automation,7,963.02,0.0,6741.12,6741.12,3541.64,3199.49,0.4746
ORD-20307015,2025-02-25,CUST-2374,SMB,South,Sarah Jenkins,Hardware,Edge Server X1,2,4846.5,0.0,9693.0,9693.0,5325.85,4367.16,0.4505
ORD-20307016,2025-01-29,CUST-4306,Mid-Market,South,Lucas Meyer,Cloud Solutions,Data Lakehouse Storage,4,887.07,0.1,3548.28,3193.45,2092.32,1101.13,0.3448
ORD-20307017,2025-12-03,CUST-1088,Mid-Market,East,Sarah Jenkins,Software,CRM Enterprise,9,2322.7,0.05,20904.31,19859.1,12345.57,7513.52,0.3783
ORD-20307018,2025-03-29,CUST-1932,SMB,East,Priya Sharma,Professional Services,Implementation & Onboarding,4,5025.81,0.0,20103.24,20103.24,9813.54,10289.7,0.5118
ORD-20307019,2025-09-20,CUST-1538,Consumer,East,Michael Chang,Professional Services,24/7 Premium Support,2,2060.35,0.1,4120.7,3708.63,1996.76,1711.88,0.4616
ORD-20307020,2025-09-25,CUST-1548,Mid-Market,East,David Ross,Cloud Solutions,Serverless Compute,5,451.93,0.0,2259.67,2259.67,1347.37,912.29,0.4037
ORD-20307021,2025-10-16,CUST-2624,Mid-Market,East,Lucas Meyer,Hardware,Network Gateway Gen4,7,1531.22,0.0,10718.52,10718.52,6950.05,3768.47,0.3516
ORD-20307022,2025-12-15,CUST-3217,Enterprise,Central,James Wilson,Professional Services,Annual Maintenance,10,1498.84,0.1,14988.44,13489.6,7989.34,5500.26,0.4077
ORD-20307023,2025-10-02,CUST-3750,Enterprise,North,David Ross,Professional Services,24/7 Premium Support,18,1908.75,0.2,34357.53,27486.02,17969.95,9516.07,0.3462
ORD-20307024,2025-06-24,CUST-2668,Consumer,South,Elena Rostova,Hardware,Security Appliance,4,3109.63,0.0,12438.51,12438.51,6944.1,5494.41,0.4417
ORD-20307025,2025-02-12,CUST-4044,SMB,North,David Ross,Hardware,Edge Server X1,3,4732.04,0.0,14196.13,14196.13,7090.29,7105.84,0.5005
ORD-20307026,2025-04-22,CUST-2725,SMB,East,Lucas Meyer,Professional Services,24/7 Premium Support,1,2071.44,0.0,2071.44,2071.44,1001.02,1070.42,0.5168
ORD-20307027,2025-01-19,CUST-2921,Mid-Market,North,Lucas Meyer,Cloud Solutions,Cloud Hosting Pro,4,1156.88,0.1,4627.53,4164.78,2331.01,1833.77,0.4403
ORD-20307028,2025-07-03,CUST-3935,SMB,South,David Ross,Hardware,Edge Server X1,3,4624.58,0.0,13873.75,13873.75,7174.96,6698.79,0.4828
ORD-20307029,2025-10-07,CUST-3294,Consumer,West,Sarah Jenkins,Professional Services,Cloud Migration Consulting,3,7164.4,0.0,21493.21,21493.21,11150.26,10342.95,0.4812
ORD-20307030,2025-10-19,CUST-3661,Enterprise,Central,David Ross,Professional Services,Implementation & Onboarding,22,4961.27,0.05,109147.89,103690.5,58191.83,45498.67,0.4388
ORD-20307031,2025-04-03,CUST-1735,Mid-Market,Central,Priya Sharma,Professional Services,Implementation & Onboarding,2,4807.81,0.0,9615.62,9615.62,5881.04,3734.58,0.3884
ORD-20307032,2025-01-29,CUST-3162,SMB,East,Elena Rostova,Hardware,Security Appliance,3,3220.49,0.0,9661.48,9661.48,5457.89,4203.59,0.4351
ORD-20307033,2025-11-16,CUST-1472,Consumer,South,Amara Okafor,Software,CRM Enterprise,1,2456.05,0.0,2456.05,2456.05,1349.32,1106.74,0.4506
ORD-20307034,2025-12-15,CUST-2820,Enterprise,West,James Wilson,Hardware,Workstation Pro,3,2209.7,0.1,6629.09,5966.18,3753.79,2212.39,0.3708
ORD-20307035,2025-10-12,CUST-3339,Consumer,East,Elena Rostova,Cloud Solutions,Data Lakehouse Storage,3,852.27,0.1,2556.82,2301.14,1396.85,904.29,0.393
ORD-20307036,2025-06-12,CUST-1670,Enterprise,North,Michael Chang,Software,CyberDefense Suite,8,3168.28,0.0,25346.24,25346.24,15054.47,10291.77,0.406
ORD-20307037,2025-12-29,CUST-2168,Mid-Market,West,Michael Chang,Software,Analytics Studio,6,1745.97,0.0,10475.83,10475.83,4865.03,5610.8,0.5356
ORD-20307039,2025-04-11,CUST-4584,Enterprise,East,James Wilson,Hardware,Security Appliance,11,3150.0,0.05,34650.02,32917.52,16025.45,16892.07,0.5132
ORD-20307040,2025-08-14,CUST-2533,SMB,North,Sarah Jenkins,Cloud Solutions,Cloud Hosting Pro,2,1234.55,0.0,2469.1,2469.1,1518.4,950.71,0.385
ORD-20307041,2025-03-02,CUST-2048,Consumer,North,James Wilson,Hardware,Network Gateway Gen4,4,1591.61,0.0,6366.45,6366.45,3001.01,3365.44,0.5286
ORD-20307042,2025-12-29,CUST-1592,Consumer,South,Elena Rostova,Software,CyberDefense Suite,2,3009.9,0.0,6019.79,6019.79,3479.18,2540.62,0.422
ORD-20307043,2025-01-26,CUST-2853,Enterprise,North,Michael Chang,Professional Services,Annual Maintenance,9,1494.65,0.05,13451.85,12779.25,7103.37,5675.89,0.4441
ORD-20307044,2025-10-15,CUST-4323,Mid-Market,West,Michael Chang,Software,DevOps Automation,7,906.57,0.05,6345.99,6028.69,3609.34,2419.35,0.4013
ORD-20307045,2025-11-10,CUST-2039,Enterprise,South,James Wilson,Cloud Solutions,Serverless Compute,21,470.26,0.1,9875.46,8887.91,5433.4,3454.51,0.3887
ORD-20307046,2025-01-23,CUST-4670,Enterprise,West,Elena Rostova,Cloud Solutions,Cloud Hosting Pro,20,1181.58,0.05,23631.7,22450.11,11550.07,10900.04,0.4855
ORD-20307047,2025-06-15,CUST-4630,Consumer,South,Amara Okafor,Hardware,Edge Server X1,4,4852.31,0.0,19409.26,19409.26,9754.99,9654.27,0.4974
ORD-20307048,2025-01-20,CUST-4551,Consumer,North,Michael Chang,Cloud Solutions,Serverless Compute,1,459.85,0.0,459.85,459.85,218.12,241.72,0.5257
ORD-20307049,2025-08-24,CUST-1199,Enterprise,East,Lucas Meyer,Hardware,Network Gateway Gen4,16,1525.4,0.15,24406.44,20745.47,15088.19,5657.28,0.2727
ORD-20307050,2025-10-08,CUST-1657,Mid-Market,West,Amara Okafor,Professional Services,Implementation & Onboarding,3,4881.21,0.05,14643.64,13911.46,6819.99,7091.47,0.5098
ORD-20307051,2025-06-03,CUST-3870,Enterprise,East,James Wilson,Software,Analytics Studio,3,1937.53,0.15,5812.59,4940.7,3125.92,1814.78,0.3673
ORD-20307052,2025-09-13,CUST-4329,Mid-Market,South,Sarah Jenkins,Hardware,Edge Server X1,3,4803.9,0.0,14411.7,14411.7,8016.08,6395.62,0.4438
ORD-20307053,2025-05-11,CUST-3652,Enterprise,West,James Wilson,Cloud Solutions,Serverless Compute,20,456.42,0.05,9128.42,8671.99,4262.27,4409.72,0.5085
ORD-20307054,2025-01-27,CUST-4782,Consumer,West,Amara Okafor,Professional Services,Implementation & Onboarding,1,5051.22,0.0,5051.22,5051.22,2957.27,2093.95,0.4145
ORD-20307055,2025-04-08,CUST-4496,Enterprise,East,James Wilson,Hardware,Edge Server X1,12,4651.36,0.0,55816.3,55816.3,27206.12,28610.18,0.5126
ORD-20307056,2025-07-29,CUST-4796,Consumer,North,Sarah Jenkins,Cloud Solutions,Enterprise AI Suite,4,3406.73,0.0,13626.91,13626.91,7831.6,5795.31,0.4253
ORD-20307057,2025-02-02,CUST-3109,SMB,North,Amara Okafor,Professional Services,Implementation & Onboarding,4,5001.79,0.0,20007.17,20007.17,12315.64,7691.52,0.3844
ORD-20307058,2025-07-09,CUST-1250,Enterprise,East,David Ross,Professional Services,Cloud Migration Consulting,3,7954.91,0.0,23864.72,23864.72,11482.39,12382.33,0.5189
ORD-20307059,2025-08-16,CUST-1599,Mid-Market,North,David Ross,Hardware,Workstation Pro,3,2276.9,0.0,6830.69,6830.69,3977.45,2853.24,0.4177
ORD-20307060,2025-09-06,CUST-4647,Mid-Market,West,Michael Chang,Hardware,Workstation Pro,8,2240.57,0.0,17924.58,17924.58,9513.26,8411.32,0.4693
ORD-20307061,2025-12-02,CUST-2204,Enterprise,South,Michael Chang,Hardware,Network Gateway Gen4,9,1639.49,0.15,14755.45,12542.13,6773.35,5768.78,0.46
ORD-20307062,2025-11-03,CUST-1862,Enterprise,North,Lucas Meyer,Professional Services,Cloud Migration Consulting,17,7292.55,0.1,123973.42,111576.08,55999.02,55577.06,0.4981
ORD-20307063,2025-09-15,CUST-4275,Enterprise,West,Lucas Meyer,Professional Services,24/7 Premium Support,24,2067.91,0.05,49629.9,47148.41,30714.57,16433.84,0.3486
ORD-20307064,2025-01-03,CUST-1967,Enterprise,East,David Ross,Professional Services,Annual Maintenance,7,1480.08,0.05,10360.58,9842.55,6196.75,3645.8,0.3704
ORD-20307065,2025-01-29,CUST-1115,Mid-Market,West,David Ross,Hardware,Workstation Pro,4,2256.72,0.05,9026.89,8575.54,4289.83,4285.71,0.4998
ORD-20307066,2025-04-15,CUST-1446,Enterprise,East,James Wilson,Software,CRM Enterprise,19,2479.12,0.0,47103.34,47103.34,30617.08,16486.25,0.35
ORD-20307067,2025-01-04,CUST-4834,Mid-Market,East,Elena Rostova,Hardware,Edge Server X1,5,4684.13,0.0,23420.64,23420.64,14626.71,8793.93,0.3755
ORD-20307068,2025-12-09,CUST-4336,Consumer,North,David Ross,Hardware,Security Appliance,3,3111.14,0.05,9333.41,8866.74,4585.65,4281.09,0.4828
ORD-20307069,2025-08-07,CUST-2865,Consumer,West,David Ross,Cloud Solutions,Enterprise AI Suite,2,3553.52,0.0,7107.04,7107.04,4092.27,3014.77,0.4242
ORD-20307070,2025-08-28,CUST-3074,Consumer,East,Sarah Jenkins,Professional Services,Implementation & Onboarding,4,4879.75,0.0,19519.0,19519.0,8831.07,10687.92,0.5476
ORD-20307071,2025-04-11,CUST-2022,Enterprise,West,Michael Chang,Professional Services,Implementation & Onboarding,10,5001.87,0.2,50018.74,40015.0,27511.52,12503.47,0.3125
ORD-20307072,2025-08-24,CUST-3518,Enterprise,West,Elena Rostova,Cloud Solutions,Serverless Compute,13,445.16,0.05,5787.04,5497.68,3401.15,2096.53,0.3813
ORD-20307073,2025-06-01,CUST-2288,Mid-Market,West,Amara Okafor,Hardware,Edge Server X1,5,4635.52,0.0,23177.58,23177.58,14760.27,8417.31,0.3632
ORD-20307074,2025-03-23,CUST-4031,Enterprise,East,Michael Chang,Professional Services,Cloud Migration Consulting,4,7538.04,0.05,30152.17,28644.57,18361.07,10283.5,0.359
ORD-20307075,2025-07-09,CUST-1191,Consumer,East,Lucas Meyer,Professional Services,Annual Maintenance,1,1538.13,0.0,1538.13,1538.13,872.21,665.92,0.4329
ORD-20307076,2025-10-15,CUST-3198,Enterprise,West,David Ross,Cloud Solutions,Cloud Hosting Pro,7,1201.82,0.05,8412.74,7992.11,4638.54,3353.57,0.4196
ORD-20307077,2025-11-16,CUST-3229,Enterprise,South,Amara Okafor,Hardware,Network Gateway Gen4,15,1673.68,0.15,25105.24,21339.45,11665.74,9673.71,0.4533
ORD-20307078,2025-05-11,CUST-2135,Enterprise,South,David Ross,Cloud Solutions,Serverless Compute,6,471.71,0.15,2830.26,2405.72,1705.2,700.52,0.2912
ORD-20307079,2025-11-02,CUST-4749,Enterprise,South,Sarah Jenkins,Cloud Solutions,Data Lakehouse Storage,3,824.66,0.1,2473.97,2226.58,1492.69,733.89,0.3296
ORD-20307080,2025-12-01,CUST-2889,Consumer,East,James Wilson,Professional Services,24/7 Premium Support,3,1951.14,0.0,5853.43,5853.43,3803.55,2049.88,0.3502
ORD-20307081,2025-02-27,CUST-4686,Consumer,East,Priya Sharma,Cloud Solutions,Cloud Hosting Pro,3,1200.38,0.0,3601.13,3601.13,1681.3,1919.82,0.5331
ORD-20307082,2025-07-23,CUST-2141,Enterprise,Central,Elena Rostova,Software,Analytics Studio,26,2028.54,0.0,52742.05,52742.05,33777.36,18964.69,0.3596
ORD-20307083,2025-11-18,CUST-1966,SMB,North,Elena Rostova,Hardware,Workstation Pro,3,2113.62,0.0,6340.85,6340.85,3948.58,2392.28,0.3773
ORD-20307084,2025-10-23,CUST-2072,Enterprise,Central,Elena Rostova,Cloud Solutions,Enterprise AI Suite,4,3370.95,0.2,13483.81,10787.05,8619.4,2167.65,0.2009
ORD-20307085,2025-11-17,CUST-2729,Mid-Market,West,David Ross,Professional Services,Cloud Migration Consulting,4,7578.72,0.0,30314.89,30314.89,17500.21,12814.67,0.4227
ORD-20307086,2025-02-23,CUST-2368,Enterprise,West,Amara Okafor,Cloud Solutions,Data Lakehouse Storage,3,887.68,0.1,2663.04,2396.74,1532.11,864.63,0.3608
ORD-20307087,2025-03-31,CUST-4788,Mid-Market,Central,Lucas Meyer,Cloud Solutions,Data Lakehouse Storage,6,889.31,0.1,5335.84,4802.25,3024.59,1777.66,0.3702
ORD-20307088,2025-01-18,CUST-1489,SMB,North,Sarah Jenkins,Software,CRM Enterprise,2,2306.36,0.1,4612.73,4151.45,2126.6,2024.86,0.4877
ORD-20307089,2025-09-24,CUST-3147,Mid-Market,Central,Sarah Jenkins,Hardware,Edge Server X1,6,4631.88,0.1,27791.25,25012.13,13120.24,11891.89,0.4754
ORD-20307090,2025-12-04,CUST-2474,Enterprise,South,Amara Okafor,Software,Analytics Studio,14,1807.59,0.2,25306.29,20245.03,13051.34,7193.69,0.3553
ORD-20307091,2025-02-03,CUST-2073,Enterprise,East,James Wilson,Cloud Solutions,Data Lakehouse Storage,24,886.15,0.05,21267.59,20204.21,13322.94,6881.27,0.3406
ORD-20307092,2025-11-25,CUST-3981,SMB,West,David Ross,Software,DevOps Automation,1,922.94,0.0,922.94,922.94,485.69,437.25,0.4738
ORD-20307093,2025-12-29,CUST-2748,Consumer,Central,Sarah Jenkins,Cloud Solutions,Enterprise AI Suite,2,3328.26,0.05,6656.53,6323.7,3032.29,3291.41,0.5205
ORD-20307094,2025-08-04,CUST-4944,SMB,Central,Priya Sharma,Cloud Solutions,Data Lakehouse Storage,3,861.17,0.1,2583.5,2325.15,1612.27,712.87,0.3066
ORD-20307095,2025-07-02,CUST-2416,Enterprise,East,David Ross,Cloud Solutions,Data Lakehouse Storage,5,919.47,0.05,4597.35,4367.48,2316.06,2051.42,0.4697
ORD-20307096,2025-01-10,CUST-3926,Enterprise,East,Amara Okafor,Software,CyberDefense Suite,13,2846.24,0.05,37001.08,35151.02,19016.82,16134.21,0.459
ORD-20307097,2025-03-18,CUST-3267,Enterprise,North,Lucas Meyer,Software,CRM Enterprise,14,2351.25,0.05,32917.5,31271.63,21008.33,10263.29,0.3282
ORD-20307098,2025-11-21,CUST-1336,SMB,West,Amara Okafor,Hardware,Workstation Pro,2,2262.48,0.0,4524.95,4524.95,2175.33,2349.62,0.5193
ORD-20307099,2025-09-10,CUST-3510,SMB,East,Amara Okafor,Professional Services,Annual Maintenance,1,1568.56,0.0,1568.56,1568.56,1002.03,566.52,0.3612
ORD-20307100,2025-09-14,CUST-1371,Consumer,East,David Ross,Software,CRM Enterprise,3,2488.58,0.0,7465.74,7465.74,4034.92,3430.81,0.4595
ORD-20307101,2025-02-09,CUST-4992,Consumer,West,David Ross,Hardware,Network Gateway Gen4,3,1546.46,0.0,4639.37,4639.37,2339.14,2300.23,0.4958
ORD-20307102,2025-10-10,CUST-4668,Enterprise,South,Lucas Meyer,Hardware,Edge Server X1,13,4595.63,0.1,59743.17,53768.86,34296.71,19472.14,0.3621
ORD-20307103,2025-10-16,CUST-3297,Enterprise,East,David Ross,Hardware,Network Gateway Gen4,20,1638.04,0.0,32760.89,32760.89,19100.56,13660.33,0.417
ORD-20307104,2025-11-13,CUST-3774,Mid-Market,North,Priya Sharma,Software,CRM Enterprise,8,2342.9,0.0,18743.2,18743.2,9565.98,9177.22,0.4896
ORD-20307105,2025-04-29,CUST-1539,Enterprise,South,Amara Okafor,Hardware,Security Appliance,19,3101.35,0.15,58925.69,50086.84,33964.76,16122.08,0.3219
ORD-20307106,2025-08-02,CUST-3609,Mid-Market,East,Elena Rostova,Professional Services,24/7 Premium Support,5,2011.07,0.0,10055.37,10055.37,4731.87,5323.49,0.5294
ORD-20307107,2025-12-09,CUST-3432,Enterprise,Central,David Ross,Software,CyberDefense Suite,3,2905.0,0.2,8715.0,6972.0,4414.17,2557.83,0.3669
ORD-20307108,2025-05-26,CUST-4112,Mid-Market,Central,Elena Rostova,Cloud Solutions,Enterprise AI Suite,5,3359.14,0.1,16795.72,15116.14,9808.79,5307.36,0.3511
ORD-20307109,2025-10-04,CUST-2609,Mid-Market,South,Elena Rostova,Professional Services,24/7 Premium Support,9,2032.11,0.0,18289.02,18289.02,11296.29,6992.73,0.3823
ORD-20307110,2025-10-25,CUST-1520,Enterprise,East,Lucas Meyer,Hardware,Network Gateway Gen4,11,1654.92,0.1,18204.16,16383.74,11014.74,5369.0,0.3277
ORD-20307111,2025-12-15,CUST-4283,Enterprise,South,Elena Rostova,Software,CRM Enterprise,5,2421.92,0.15,12109.6,10293.16,6169.4,4123.76,0.4006
ORD-20307112,2025-07-20,CUST-3596,SMB,South,Priya Sharma,Hardware,Security Appliance,1,3076.24,0.0,3076.24,3076.24,1691.97,1384.26,0.45
ORD-20307113,2025-10-21,CUST-3096,Enterprise,South,Lucas Meyer,Software,CRM Enterprise,11,2283.76,0.0,25121.31,25121.31,12673.21,12448.1,0.4955
ORD-20307114,2025-01-17,CUST-1665,Enterprise,North,Elena Rostova,Hardware,Edge Server X1,5,4861.55,0.05,24307.77,23092.38,13047.88,10044.5,0.435
ORD-20307115,2025-05-11,CUST-2753,SMB,East,Amara Okafor,Software,DevOps Automation,3,980.65,0.0,2941.95,2941.95,1344.18,1597.77,0.5431
ORD-20307116,2025-06-01,CUST-2968,Enterprise,East,David Ross,Cloud Solutions,Data Lakehouse Storage,18,891.72,0.2,16051.05,12840.84,8796.5,4044.34,0.315
ORD-20307117,2025-10-01,CUST-3829,Enterprise,Central,Michael Chang,Professional Services,24/7 Premium Support,18,2060.23,0.05,37084.08,35229.87,18593.85,16636.02,0.4722
ORD-20307118,2025-06-03,CUST-3563,SMB,South,Lucas Meyer,Professional Services,Cloud Migration Consulting,2,7626.2,0.0,15252.39,15252.39,9767.8,5484.59,0.3596
ORD-20307119,2025-09-23,CUST-2821,Mid-Market,South,David Ross,Hardware,Workstation Pro,6,2248.43,0.0,13490.58,13490.58,6194.06,7296.52,0.5409
ORD-20307120,2025-10-16,CUST-2320,Consumer,Central,Amara Okafor,Professional Services,Implementation & Onboarding,1,5228.78,0.0,5228.78,5228.78,3187.89,2040.89,0.3903
ORD-20307121,2025-06-30,CUST-3487,Enterprise,East,Priya Sharma,Professional Services,Cloud Migration Consulting,16,8088.06,0.15,129408.93,109997.59,77870.11,32127.48,0.2921
ORD-20307122,2025-12-11,CUST-2433,SMB,East,Sarah Jenkins,Hardware,Security Appliance,4,3201.06,0.0,12804.24,12804.24,6559.48,6244.76,0.4877
ORD-20307123,2025-11-11,CUST-1530,Consumer,South,Amara Okafor,Hardware,Network Gateway Gen4,3,1673.94,0.0,5021.82,5021.82,2613.46,2408.36,0.4796
ORD-20307124,2025-11-22,CUST-4428,Enterprise,West,Priya Sharma,Cloud Solutions,Enterprise AI Suite,9,3525.93,0.05,31733.36,30146.69,14454.71,15691.98,0.5205
ORD-20307125,2025-06-04,CUST-4016,Consumer,West,Sarah Jenkins,Cloud Solutions,Data Lakehouse Storage,2,889.29,0.05,1778.58,1689.65,1084.88,604.77,0.3579
ORD-20307126,2025-12-21,CUST-4337,Mid-Market,Central,Michael Chang,Hardware,Workstation Pro,8,2305.05,0.05,18440.41,17518.39,9669.32,7849.07,0.448
ORD-20307127,2025-07-29,CUST-4933,SMB,East,Lucas Meyer,Professional Services,Annual Maintenance,4,1556.66,0.0,6226.64,6226.64,3710.63,2516.01,0.4041
ORD-20307128,2025-06-15,CUST-4571,Mid-Market,South,Elena Rostova,Professional Services,24/7 Premium Support,6,2061.99,0.05,12371.92,11753.33,5800.73,5952.6,0.5065
ORD-20307129,2025-06-20,CUST-4279,Mid-Market,North,Amara Okafor,Cloud Solutions,Enterprise AI Suite,2,3603.92,0.05,7207.84,6847.45,3548.6,3298.85,0.4818
ORD-20307130,2025-08-03,CUST-4144,Enterprise,North,David Ross,Professional Services,24/7 Premium Support,12,2043.08,0.15,24516.92,20839.39,12045.58,8793.81,0.422
ORD-20307131,2025-10-22,CUST-3550,Enterprise,West,James Wilson,Professional Services,Implementation & Onboarding,16,4787.85,0.05,76605.53,72775.25,46274.28,26500.97,0.3641
ORD-20307132,2025-10-28,CUST-2707,SMB,North,Lucas Meyer,Professional Services,Implementation & Onboarding,2,4995.45,0.0,9990.89,9990.89,6466.56,3524.33,0.3528
ORD-20307133,2025-09-19,CUST-3842,SMB,North,Michael Chang,Software,DevOps Automation,1,956.35,0.1,956.35,860.71,444.09,416.62,0.484
ORD-20307134,2025-03-28,CUST-3613,Enterprise,East,James Wilson,Cloud Solutions,Cloud Hosting Pro,5,1240.58,0.15,6202.9,5272.46,3190.54,2081.93,0.3949
ORD-20307135,2025-07-19,CUST-1610,Mid-Market,West,Michael Chang,Hardware,Security Appliance,3,3039.96,0.0,9119.89,9119.89,5001.75,4118.14,0.4516
ORD-20307136,2025-11-02,CUST-4715,Consumer,Central,David Ross,Cloud Solutions,Data Lakehouse Storage,4,884.63,0.0,3538.54,3538.54,2100.82,1437.72,0.4063
ORD-20307137,2025-09-28,CUST-4380,Consumer,Central,Priya Sharma,Professional Services,Annual Maintenance,3,1562.34,0.0,4687.01,4687.01,2246.74,2440.26,0.5206
ORD-20307138,2025-07-09,CUST-4613,SMB,North,Priya Sharma,Professional Services,Implementation & Onboarding,2,5010.55,0.0,10021.1,10021.1,4780.85,5240.25,0.5229
ORD-20307139,2025-04-02,CUST-4114,Consumer,East,Lucas Meyer,Hardware,Security Appliance,3,3008.74,0.0,9026.21,9026.21,4733.5,4292.71,0.4756
ORD-20307140,2025-01-12,CUST-3329,Enterprise,North,James Wilson,Professional Services,Cloud Migration Consulting,14,7416.38,0.2,103829.26,83063.41,48337.79,34725.61,0.4181
ORD-20307141,2025-07-21,CUST-2532,SMB,North,James Wilson,Software,DevOps Automation,3,942.49,0.0,2827.46,2827.46,1680.22,1147.25,0.4058
ORD-20307142,2025-12-28,CUST-2490,Enterprise,East,Michael Chang,Professional Services,24/7 Premium Support,7,2087.45,0.15,14612.18,12420.35,6869.67,5550.68,0.4469
ORD-20307143,2025-05-25,CUST-1057,SMB,Central,Sarah Jenkins,Software,CyberDefense Suite,1,2953.15,0.05,2953.15,2805.49,1518.97,1286.52,0.4586
ORD-20307144,2025-04-30,CUST-3670,Enterprise,East,James Wilson,Software,DevOps Automation,20,974.26,0.0,19485.16,19485.16,10883.9,8601.26,0.4414
ORD-20307145,2025-02-01,CUST-1976,SMB,North,Elena Rostova,Software,Analytics Studio,2,1878.44,0.0,3756.89,3756.89,2292.25,1464.64,0.3899
ORD-20307146,2025-04-03,CUST-4576,Mid-Market,West,Amara Okafor,Hardware,Workstation Pro,3,2095.8,0.1,6287.4,5658.66,3476.05,2182.61,0.3857
ORD-20307147,2025-12-04,CUST-3417,SMB,North,David Ross,Hardware,Workstation Pro,4,2255.59,0.0,9022.36,9022.36,5740.82,3281.55,0.3637
ORD-20307148,2025-01-28,CUST-4126,Enterprise,East,Amara Okafor,Software,Analytics Studio,6,1724.8,0.2,10348.79,8279.03,5745.69,2533.34,0.306
ORD-20307149,2025-11-14,CUST-1271,Mid-Market,North,Michael Chang,Professional Services,24/7 Premium Support,4,1992.99,0.0,7971.95,7971.95,3998.76,3973.19,0.4984
ORD-20307150,2025-10-28,CUST-4887,Mid-Market,Central,James Wilson,Professional Services,Cloud Migration Consulting,9,7772.36,0.05,69951.21,66453.65,40066.6,26387.04,0.3971
